Device Info,Time,Longitude,Latitude,IMEI,EnvT_t,EngDa_tiEngOn,GlbDa_lTotDst,FlSys_dvolFlCons,FBR_qArr_[0],FBR_qArr_[1],FBR_qArr_[2],FBR_qArr_[3],FBR_qArr_[4],FBR_qArr_[5],DIUMPR_rValRatMin_[7],AFS_dm,AirCtl_mActVal_mp,EGRVlv_rAct,Air_tCACDs,Air_pIntkVUs,PCR_pActVal_mp,CEngDsT_t,APP_rFlt_mp,Epm_nEng,VehV_v,InjCtl_qSetUnBal,TCD_tqPahSet_f,CoETS_stCurrLimActive,Rail_pSetPoint,RailP_pFlt,MeUn_iActFlt,PRV_st,CoEOM_stOpModeAct,Exh_tOxiCatUs,Exh_tPFltUs,ETCtl_dmFuOpnLop,ETCtl_st,ETCtl_dmFuStFdbk,ETCtl_tObsvrCor,DPM_rSV,HCIMon_dqAct,ETCtl_tAdpnCatDs,ETCtl_tOutrDes,PFltPOp_stEngPOp,ASMod_dmSotEngNrm2_mp,ASMod_dmSotEngNrm_mp,PFltLd_dmSotSimRgnNO2_mp,PFltLd_dmSotSimRgnThr_mp,PFltLd_dmSotSim,PFltLd_mSotSim,PFltLd_mSot,ASMod_dmEGFld_[0],EGRClg_etaCalc_mp,CAClg_etaCalcB2_mp,Exh_pFltPPFltDiff,Exh_iPPDsIDEFild,ChrSet_facDynDetnBoostP_mp,ChrSet_facPrioLamO2Wght_mp,InjCrv_phiMI1Des,Exh_tAdapTOxiCatUs,Exh_tAdapTPFltUs,HCICtl_stInjOn,ETCtl_tBrickLstMdl_mp,PFlt_tOutrDes,CoHCI_st,HCIMon_pAbsHDVDsP,HCIMon_pAbsHDVUsP,DPM_tFltHDVUsT,HCDosVlv_rPs,HCIMon_stPurgOn,HCIMon_stRgnReq,HCIMon_stSysTst,HCIPOD_tiTotOpHrs,HCIPOD_stDFCEvln,UDC_dmRdcAgAct,SCR_tUCatUsT,SCR_tUCatDsT,ASMod_dmNOxEG,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRMod_rNO2NOx,SCRMod_etaEst,SCRFBC_facNOxCtl,SCRAd_stStMAdv,UDC_mRdcAgDosQnt,SCRAd_facQtyAdap,CoSCR_st,CoSCR_stSub,SCR_pUPmpP,SCR_rUTnkLvl,SCR_tUTnkT,UDosVlv_rPs,UPmpMot_rPs,URevVlv_stPs,DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6]
RBCD025022,2017-02-23 15:36:49.0,0.0,0.0,864049025993355,5.96,845793.00,9663466.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.75,1310.00,98.54,6.36,975.00,987.00,24.56,0.00,550.50,0.00,24.32,270.30,0.00,436600.00,429200.00,1445.00,2.00,1048577.00,107.06,100.16,0.00,32.00,0.00,0.00,0.00,0.00,98.76,100.16,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.25,0.94,4.00,2.00,0.00,0.00,0.00,2.90,106.96,100.16,0.00,121.66,644.96,1.00,1012.00,1498.00,5.46,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,58.66,66.46,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:36:53.0,0.0,0.0,864049025993355,5.96,845797.00,9663466.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.75,1308.00,98.69,6.36,973.00,986.00,24.76,0.00,549.50,0.00,24.02,264.70,0.00,437200.00,434200.00,1457.00,2.00,1048577.00,105.76,100.26,0.00,32.00,0.00,0.00,0.00,0.00,98.66,100.26,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,131.25,0.94,4.00,2.00,0.00,0.00,0.00,2.88,105.36,100.36,0.00,121.76,644.96,1.00,1012.00,1508.00,5.46,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,58.96,66.06,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:36:57.0,0.0,0.0,864049025993355,5.96,845801.00,9663466.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.25,1306.50,98.54,6.36,972.00,986.00,24.86,0.00,549.00,0.00,24.72,269.00,0.00,436800.00,429200.00,1445.00,2.00,1048577.00,104.76,100.76,0.00,32.00,0.00,0.00,0.00,0.00,98.56,100.76,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,130.75,0.94,-4.00,1.00,0.00,0.00,0.00,2.88,104.76,100.96,0.00,121.96,644.96,1.00,1012.00,1509.00,5.46,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,59.26,65.66,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,23.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:01.0,0.0,0.0,864049025993355,6.06,845806.00,9663466.00,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.50,1306.50,98.38,6.26,974.00,986.00,25.06,0.00,550.50,0.00,24.20,269.40,0.00,436600.00,426800.00,1450.00,2.00,1048577.00,103.06,101.86,0.00,32.00,0.00,0.00,0.00,0.00,98.56,101.86,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.75,0.94,-4.00,2.00,0.00,0.00,0.00,2.90,102.76,101.96,0.00,122.06,644.96,1.00,1012.00,1510.00,5.46,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,59.56,65.26,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:05.0,0.0,0.0,864049025993355,5.96,845809.00,9663466.00,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.50,1316.50,98.54,6.26,972.00,985.00,25.16,0.00,550.00,0.00,24.18,269.10,0.00,436600.00,441400.00,1445.00,2.00,1048577.00,102.36,102.26,0.00,32.00,0.00,0.00,0.00,0.00,98.66,102.36,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,131.50,0.94,-4.00,1.00,0.00,0.00,0.00,2.88,102.36,102.36,0.00,122.16,644.96,1.00,1012.00,1520.00,5.56,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,59.76,64.96,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:09.0,0.0,0.0,864049025993355,5.96,845813.00,9663466.00,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.50,1306.50,98.38,6.26,974.00,986.00,25.26,0.00,551.00,0.00,24.20,268.00,0.00,436600.00,441400.00,1446.00,2.00,1048577.00,101.36,102.36,0.00,32.00,0.00,0.00,0.00,0.00,98.76,102.36,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.00,0.94,-4.00,2.00,0.00,0.00,0.00,2.90,100.96,102.36,0.00,122.16,644.96,1.00,1012.00,1522.00,5.56,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,59.86,64.76,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,26.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:13.0,0.0,0.0,864049025993355,5.96,845817.00,9663466.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.75,1308.00,98.54,6.26,973.00,986.00,25.46,0.00,550.00,0.00,24.32,267.90,0.00,436600.00,436600.00,1449.00,2.00,1048577.00,100.26,102.76,0.00,32.00,0.00,0.00,0.00,0.00,98.76,102.66,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.50,0.94,-4.00,2.00,0.00,0.00,0.00,2.90,100.16,102.76,0.00,122.16,644.86,1.00,1012.00,1523.00,5.56,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,59.96,64.56,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:17.0,0.0,0.0,864049025993355,5.96,845822.00,9663466.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.25,1303.00,98.69,6.26,971.00,985.00,25.56,0.00,549.50,0.00,24.46,271.50,0.00,436800.00,439000.00,1445.00,2.00,1048577.00,100.06,103.26,0.00,32.00,0.00,0.00,0.00,0.00,98.76,103.36,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,131.75,0.95,-3.72,1.00,0.00,0.00,0.00,2.90,99.66,103.36,0.00,122.16,644.96,1.00,1012.00,1533.00,5.56,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,60.16,64.16,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:21.0,0.0,0.0,864049025993355,6.06,845825.00,9663466.00,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,1300.50,98.69,6.26,973.00,986.00,25.66,0.00,549.00,0.00,24.56,271.20,0.00,436800.00,431600.00,1447.00,2.00,1048577.00,98.86,104.26,0.00,32.00,0.00,0.00,0.00,0.00,98.76,104.26,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.00,0.95,-3.28,1.00,0.00,0.00,0.00,2.90,98.66,104.46,0.00,122.06,644.96,1.00,1012.00,1534.00,5.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,60.46,63.76,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,23.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:25.0,0.0,0.0,864049025993355,5.96,845829.00,9663466.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.25,1307.50,98.54,6.26,972.00,985.00,25.76,0.00,550.00,0.00,24.34,269.40,0.00,436600.00,426800.00,1445.00,2.00,1048577.00,98.26,104.66,0.00,32.00,0.00,0.00,0.00,0.00,98.66,104.76,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.25,0.95,-2.91,2.00,0.00,0.00,0.00,2.90,98.16,104.66,0.00,121.96,644.86,1.00,1012.00,1534.00,5.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,60.86,63.36,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:29.0,0.0,0.0,864049025993355,5.96,845833.00,9663466.00,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,1313.00,98.69,6.26,973.00,986.00,25.86,0.00,552.00,0.00,24.04,265.70,0.00,437000.00,443800.00,1446.00,2.00,1048577.00,98.16,104.76,0.00,32.00,0.00,0.00,0.00,0.00,98.66,104.76,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.00,0.95,-2.70,1.00,0.00,0.00,0.00,2.90,98.16,104.76,0.00,121.76,644.96,1.00,1012.00,1542.00,5.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,61.26,63.06,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,26.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:33.0,0.0,0.0,864049025993355,6.06,845838.00,9663466.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,1310.50,98.54,6.26,970.00,986.00,26.06,0.00,550.00,0.00,24.22,269.80,0.00,436600.00,439000.00,1447.00,2.00,1048577.00,97.26,104.86,0.00,32.00,0.00,0.00,0.00,0.00,98.56,104.86,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.25,0.95,-2.51,2.00,0.00,0.00,0.00,2.90,97.06,104.86,0.00,121.46,644.86,1.00,1012.00,1547.00,5.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,61.66,62.76,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:37.0,0.0,0.0,864049025993355,6.06,845842.00,9663466.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.50,1310.00,98.54,6.26,972.00,987.00,26.16,0.00,550.00,0.00,24.86,272.10,0.00,439200.00,431600.00,1445.00,2.00,1048577.00,96.66,105.06,0.00,32.00,0.00,0.00,0.00,0.00,98.36,105.16,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.50,0.95,-2.34,2.00,0.00,0.00,0.00,2.90,96.46,105.06,0.00,121.16,644.96,1.00,1012.00,1547.00,5.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,61.96,62.46,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,26.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:41.0,0.0,0.0,864049025993355,5.96,845845.00,9663466.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,1300.50,98.54,6.26,973.00,986.00,26.36,0.00,549.50,0.00,24.78,270.90,0.00,436800.00,441400.00,1447.00,2.00,1048577.00,96.16,105.36,0.00,32.00,0.00,0.00,0.00,0.00,98.16,105.36,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.25,0.95,-2.18,2.00,0.00,0.00,0.00,2.90,96.06,105.36,0.00,120.86,644.86,1.00,1012.00,1553.00,5.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,62.16,62.16,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:45.0,0.0,0.0,864049025993355,5.96,845849.00,9663466.00,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,1314.00,98.54,6.26,972.00,986.00,26.26,0.00,551.00,0.00,24.20,268.90,0.00,437000.00,443800.00,1447.00,2.00,1048577.00,95.96,105.46,0.00,32.00,0.00,0.00,0.00,0.00,97.86,105.46,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,131.75,0.95,-2.02,2.00,0.00,0.00,0.00,2.88,96.06,105.66,0.00,120.46,644.86,1.00,1012.00,1560.00,5.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,62.46,61.76,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:49.0,0.0,0.0,864049025993355,5.96,845853.00,9663466.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,1302.50,98.54,6.36,973.00,986.00,26.36,0.00,550.50,0.00,24.28,267.60,0.00,436400.00,431600.00,1445.00,2.00,1048577.00,95.96,105.66,0.00,32.00,0.00,0.00,0.00,0.00,97.56,105.76,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,132.25,0.95,-1.96,2.00,0.00,0.00,0.00,2.86,95.66,105.96,0.00,120.06,644.86,1.00,1012.00,1560.00,5.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,62.86,61.46,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:53.0,0.0,0.0,864049025993355,5.96,845858.00,9663466.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,1302.50,98.54,6.36,970.00,986.00,26.46,0.00,550.50,0.00,24.08,265.20,0.00,436200.00,426800.00,1447.00,2.00,1048577.00,94.96,106.16,0.00,32.00,0.00,0.00,0.00,0.00,97.16,106.16,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,131.00,0.95,-1.89,2.00,0.00,0.00,0.00,2.90,94.76,106.16,0.00,119.46,644.96,1.00,1012.00,1561.00,5.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,63.36,61.06,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,23.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:37:57.0,0.0,0.0,864049025993355,5.96,845861.00,9663466.00,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.25,1301.50,98.69,6.36,972.00,986.00,26.46,0.00,549.50,0.00,24.52,269.40,0.00,436600.00,443800.00,1446.00,2.00,1048577.00,94.66,106.46,0.00,32.00,0.00,0.00,0.00,0.00,96.76,106.46,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,130.75,0.95,-1.77,2.00,0.00,0.00,0.00,2.90,94.66,106.56,0.00,118.86,644.96,1.00,1012.00,1569.00,5.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,63.66,60.86,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:01.0,0.0,0.0,864049025993355,5.96,845865.00,9663466.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.25,1291.50,98.54,6.36,972.00,986.00,26.56,0.00,549.50,0.00,24.48,269.90,0.00,436600.00,431600.00,1446.00,2.00,1048577.00,94.46,106.76,0.00,32.00,0.00,0.00,0.00,0.00,96.26,106.76,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,131.00,0.95,-1.67,2.00,0.00,0.00,0.00,2.86,94.36,106.66,0.00,118.36,644.86,1.00,1012.00,1573.00,5.86,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,63.86,60.66,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:05.0,0.0,0.0,864049025993355,5.96,845869.00,9663466.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.75,1300.00,98.69,6.36,971.00,985.00,26.56,0.00,551.00,0.00,24.10,265.30,0.00,436400.00,436600.00,1448.00,2.00,1048577.00,94.06,106.66,0.00,32.00,0.00,0.00,0.00,0.00,95.76,106.66,5.00,0.09,0.09,0.00,0.00,0.09,3.82,3.82,130.25,0.95,-1.61,1.00,0.00,0.00,0.00,2.88,93.96,106.76,0.00,117.86,644.96,1.00,1012.00,1573.00,5.86,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,64.26,60.46,4.50,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:09.0,0.0,0.0,864049025993355,5.96,845874.00,9663466.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,1302.50,98.69,6.36,971.00,985.00,26.66,0.00,551.00,0.00,24.06,264.50,0.00,436200.00,436600.00,1447.00,2.00,1048577.00,93.96,106.46,0.00,32.00,0.00,0.00,0.00,0.00,95.16,106.46,5.00,0.09,0.09,0.00,0.00,0.09,3.83,3.83,131.25,0.95,-1.52,1.00,0.00,0.00,0.00,2.88,93.96,106.46,0.00,117.06,644.96,1.00,1012.00,1579.00,5.86,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,64.66,60.36,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:13.0,0.0,0.0,864049025993355,5.96,845877.00,9663466.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.25,1305.00,98.54,6.36,970.00,987.00,26.66,0.00,550.50,0.00,24.16,266.50,0.00,436400.00,439000.00,1446.00,2.00,1048577.00,93.76,106.26,0.00,32.00,0.00,0.00,0.00,0.00,94.66,106.16,5.00,0.09,0.09,0.00,0.00,0.09,3.83,3.83,132.00,0.96,-1.47,1.00,0.00,0.00,0.00,2.90,93.76,106.06,0.00,116.46,644.86,1.00,1012.00,1586.00,5.86,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,65.16,60.26,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:17.0,0.0,0.0,864049025993355,5.96,845881.00,9663466.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.50,1306.50,98.54,6.36,973.00,986.00,26.76,0.00,551.00,0.00,24.02,265.90,0.00,436800.00,436600.00,1448.00,2.00,1048577.00,93.86,105.66,0.00,32.00,0.00,0.00,0.00,0.00,94.16,105.66,5.00,0.09,0.09,0.00,0.00,0.09,3.83,3.83,132.50,0.96,-1.47,1.00,0.00,0.00,0.00,2.90,93.66,105.66,0.00,115.86,644.96,1.00,1012.00,1586.00,5.86,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,65.56,59.86,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:21.0,0.0,0.0,864049025993355,5.96,845885.00,9663466.00,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,1300.50,98.54,6.36,972.00,985.00,26.86,0.00,550.00,0.00,24.22,267.00,0.00,436400.00,441400.00,1446.00,2.00,1048577.00,93.26,105.46,0.00,32.00,0.00,0.00,0.00,0.00,93.56,105.56,5.00,0.09,0.09,0.00,0.00,0.09,3.83,3.83,131.25,0.96,-1.39,2.00,0.00,0.00,0.00,2.90,92.96,105.46,0.00,115.26,644.96,1.00,1012.00,1587.00,5.96,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,65.86,59.56,4.70,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:25.0,0.0,0.0,864049025993355,6.06,845890.00,9663466.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.75,1300.00,98.54,6.36,972.00,986.00,26.86,0.00,549.50,0.00,24.46,268.40,0.00,436800.00,434200.00,1445.00,2.00,1048577.00,92.36,105.16,0.00,32.00,0.00,0.00,0.00,0.00,92.86,105.16,5.00,0.09,0.09,0.00,0.00,0.09,3.83,3.83,131.00,0.96,-1.34,2.00,0.00,0.00,0.00,2.90,92.36,105.06,0.00,114.56,644.96,1.00,1012.00,1598.00,5.96,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,66.26,59.26,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:29.0,0.0,0.0,864049025993355,6.06,845894.00,9663466.00,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,1301.50,98.38,6.36,971.00,985.00,26.96,0.00,550.50,0.00,24.28,267.50,0.00,436400.00,431600.00,1446.00,2.00,1048577.00,92.16,104.76,0.00,32.00,0.00,0.00,0.00,0.00,92.26,104.76,5.00,0.09,0.09,0.00,0.00,0.09,3.83,3.83,131.75,0.96,-1.29,2.00,0.00,0.00,0.00,2.88,92.16,104.76,0.00,113.96,644.86,1.00,1012.00,1598.00,5.96,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,66.66,59.06,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,26.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:33.0,0.0,0.0,864049025993355,5.96,845897.00,9663466.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.25,1301.50,98.54,6.36,972.00,986.00,26.96,0.00,548.50,0.00,24.46,269.60,0.00,436600.00,441400.00,1446.00,2.00,1048577.00,91.86,104.76,0.00,32.00,0.00,0.00,0.00,0.00,91.66,104.76,5.00,0.09,0.09,0.00,0.00,0.09,3.83,3.83,131.25,0.96,-1.25,1.00,0.00,0.00,0.00,2.86,91.86,104.76,0.00,113.36,644.86,1.00,1012.00,1600.00,5.96,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,67.06,58.96,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,23.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:37.0,0.0,0.0,864049025993355,6.06,845901.00,9663466.00,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.25,1305.00,98.69,6.46,973.00,986.00,26.96,0.00,550.50,0.00,24.00,265.80,0.00,436600.00,429200.00,1446.00,2.00,1048577.00,91.86,104.46,0.00,32.00,0.00,0.00,0.00,0.00,91.16,104.36,5.00,0.09,0.09,0.00,0.00,0.09,3.83,3.83,131.75,0.96,-1.21,2.00,0.00,0.00,0.00,2.90,91.86,104.36,0.00,112.86,644.96,1.00,1012.00,1611.00,6.06,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,67.56,58.76,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 15:38:41.0,0.0,0.0,864049025993355,6.06,845905.00,9663466.00,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.50,1306.50,98.54,6.46,972.00,985.00,27.06,0.00,550.00,0.00,23.94,264.20,0.00,436200.00,441400.00,1446.00,2.00,1048577.00,91.86,103.26,0.00,32.00,0.00,0.00,0.00,0.00,90.56,103.26,5.00,0.09,0.09,0.00,0.00,0.09,3.83,3.83,132.50,0.96,-1.18,2.00,0.00,0.00,0.00,2.88,91.86,103.16,0.00,112.26,644.86,1.00,1012.00,1611.00,6.06,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,67.86,58.56,4.60,3076.00,3076.00,0.25,0.35,1.00,0.00,66196.00,1.00,2.00,255.00,23.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
