Device Info,Time,Longitude,Latitude,IMEI,EnvT_t,EngDa_tiEngOn,GlbDa_lTotDst,FlSys_dvolFlCons,FBR_qArr_[0],FBR_qArr_[1],FBR_qArr_[2],FBR_qArr_[3],FBR_qArr_[4],FBR_qArr_[5],DIUMPR_rValRatMin_[7],AFS_dm,AirCtl_mActVal_mp,EGRVlv_rAct,Air_tCACDs,Air_pIntkVUs,PCR_pActVal_mp,CEngDsT_t,APP_rFlt_mp,Epm_nEng,VehV_v,InjCtl_qSetUnBal,TCD_tqPahSet_f,CoETS_stCurrLimActive,Rail_pSetPoint,RailP_pFlt,MeUn_iActFlt,PRV_st,CoEOM_stOpModeAct,Exh_tOxiCatUs,Exh_tPFltUs,ETCtl_dmFuOpnLop,ETCtl_st,ETCtl_dmFuStFdbk,ETCtl_tObsvrCor,DPM_rSV,HCIMon_dqAct,ETCtl_tAdpnCatDs,ETCtl_tOutrDes,PFltPOp_stEngPOp,ASMod_dmSotEngNrm2_mp,ASMod_dmSotEngNrm_mp,PFltLd_dmSotSimRgnNO2_mp,PFltLd_dmSotSimRgnThr_mp,PFltLd_dmSotSim,PFltLd_mSotSim,PFltLd_mSot,ASMod_dmEGFld_[0],EGRClg_etaCalc_mp,CAClg_etaCalcB2_mp,Exh_pFltPPFltDiff,Exh_iPPDsIDEFild,ChrSet_facDynDetnBoostP_mp,ChrSet_facPrioLamO2Wght_mp,InjCrv_phiMI1Des,Exh_tAdapTOxiCatUs,Exh_tAdapTPFltUs,HCICtl_stInjOn,ETCtl_tBrickLstMdl_mp,PFlt_tOutrDes,CoHCI_st,HCIMon_pAbsHDVDsP,HCIMon_pAbsHDVUsP,DPM_tFltHDVUsT,HCDosVlv_rPs,HCIMon_stPurgOn,HCIMon_stRgnReq,HCIMon_stSysTst,HCIPOD_tiTotOpHrs,HCIPOD_stDFCEvln,UDC_dmRdcAgAct,SCR_tUCatUsT,SCR_tUCatDsT,ASMod_dmNOxEG,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRMod_rNO2NOx,SCRMod_etaEst,SCRFBC_facNOxCtl,SCRAd_stStMAdv,UDC_mRdcAgDosQnt,SCRAd_facQtyAdap,CoSCR_st,CoSCR_stSub,SCR_pUPmpP,SCR_rUTnkLvl,SCR_tUTnkT,UDosVlv_rPs,UPmpMot_rPs,URevVlv_stPs,DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6]
RBCD025015,2017-02-23 14:41:41.0,0.0,0.0,864049025991557,5.06,720051.00,9348402.00,2.27,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1419.00,98.85,6.76,973.00,988.00,38.76,0.00,550.50,0.00,19.12,213.70,0.00,429400.00,431600.00,1453.00,2.00,1048577.00,89.66,87.96,0.00,32.00,0.00,0.00,0.00,0.00,82.66,87.96,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,140.75,1.01,-0.63,1.00,0.00,0.00,0.00,2.79,89.66,87.96,0.00,103.36,644.96,1.00,1098.00,7100.00,9.26,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.76,55.56,3.40,3076.00,116.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,43.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:45.0,0.0,0.0,864049025991557,5.06,720055.00,9348402.00,2.19,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.75,1421.50,98.71,6.66,973.00,989.00,38.76,0.00,550.00,0.00,19.34,216.40,0.00,428800.00,426800.00,1451.00,2.00,1048577.00,89.36,87.86,0.00,32.00,0.00,0.00,0.00,0.00,82.46,87.86,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.50,1.01,-0.63,0.00,0.00,0.00,0.00,2.79,89.16,87.86,0.00,103.26,644.96,1.00,1097.00,7128.00,9.26,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.76,56.36,3.40,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:49.0,0.0,0.0,864049025991557,5.06,720059.00,9348402.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.00,1412.50,98.85,6.76,972.00,989.00,38.76,0.00,550.50,0.00,18.90,214.70,0.00,428400.00,436600.00,1452.00,2.00,1048577.00,89.26,87.86,0.00,32.00,0.00,0.00,0.00,0.00,82.36,87.86,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.25,1.01,-0.63,1.00,0.00,0.00,0.00,2.79,89.16,87.86,0.00,103.06,644.96,1.00,1095.00,7164.00,9.36,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.76,57.46,3.40,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:53.0,0.0,0.0,864049025991557,5.06,720063.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.00,1415.00,98.85,6.76,973.00,988.00,38.86,0.00,550.00,0.00,18.84,216.10,0.00,428400.00,426800.00,1452.00,2.00,1048577.00,88.86,87.76,0.00,32.00,0.00,0.00,0.00,0.00,82.16,87.86,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.00,1.01,-0.63,1.00,0.00,0.00,0.00,2.79,88.86,87.86,0.00,102.96,644.96,1.00,1097.00,7193.00,9.36,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.76,58.36,3.40,3076.00,117.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:57.0,0.0,0.0,864049025991557,5.06,720067.00,9348402.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1417.50,98.85,6.66,972.00,988.00,38.86,0.00,551.00,0.00,18.80,214.20,0.00,428400.00,426800.00,1453.00,2.00,1048577.00,88.66,87.86,0.00,32.00,0.00,0.00,0.00,0.00,81.96,87.86,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,141.50,1.01,-0.61,1.00,0.00,0.00,0.00,2.79,88.56,87.76,0.00,102.76,644.96,1.00,1097.00,7235.00,9.36,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.86,59.76,3.40,3076.00,116.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:01.0,0.0,0.0,864049025991557,5.06,720071.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1417.50,98.85,6.76,973.00,989.00,38.86,0.00,550.50,0.00,18.90,215.60,0.00,428400.00,431600.00,1453.00,2.00,1048577.00,88.46,87.46,0.00,32.00,0.00,0.00,0.00,0.00,81.86,87.46,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.50,1.01,-0.61,1.00,0.00,0.00,0.00,2.79,88.36,87.56,0.00,102.56,644.96,1.00,1099.00,7268.00,9.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.76,60.86,3.40,3076.00,114.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:05.0,0.0,0.0,864049025991557,5.06,720075.00,9348402.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.50,1417.50,98.85,6.76,971.00,988.00,38.96,0.00,549.00,0.00,19.18,216.80,0.00,428200.00,429200.00,1453.00,2.00,1048577.00,88.36,87.26,0.00,32.00,0.00,0.00,0.00,0.00,81.66,87.26,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.50,1.01,-0.63,0.00,0.00,0.00,0.00,2.79,88.36,87.16,0.00,102.46,644.96,1.00,1096.00,7296.00,9.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.86,61.96,3.40,3076.00,114.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,42.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:09.0,0.0,0.0,864049025991557,5.06,720079.00,9348402.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1417.50,98.85,6.76,972.00,988.00,39.06,0.00,550.50,0.00,18.96,213.30,0.00,428400.00,429200.00,1453.00,2.00,1048577.00,88.26,86.66,0.00,32.00,0.00,0.00,0.00,0.00,81.56,86.56,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,140.75,1.02,-0.61,1.00,0.00,0.00,0.00,2.77,88.16,86.56,0.00,102.26,644.96,1.00,1099.00,7330.00,9.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.86,63.06,3.40,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:13.0,0.0,0.0,864049025991557,5.06,720082.00,9348402.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1419.00,98.85,6.76,973.00,990.00,39.06,0.00,550.00,0.00,18.94,214.80,0.00,428400.00,429200.00,1452.00,2.00,1048577.00,87.96,86.46,0.00,32.00,0.00,0.00,0.00,0.00,81.36,86.46,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,143.00,1.02,-0.62,1.00,0.00,0.00,0.00,2.77,87.96,86.46,0.00,102.16,644.96,1.00,1098.00,7360.00,9.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.86,64.16,3.40,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,42.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:17.0,0.0,0.0,864049025991557,5.06,720087.00,9348402.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.75,1420.00,98.85,6.76,974.00,989.00,39.06,0.00,549.50,0.00,18.86,212.90,0.00,428000.00,429200.00,1454.00,2.00,1048577.00,87.76,86.26,0.00,32.00,0.00,0.00,0.00,0.00,81.26,86.26,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.00,1.02,-0.62,1.00,0.00,0.00,0.00,2.79,87.86,86.16,0.00,102.06,644.96,1.00,1100.00,7398.00,9.56,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.86,65.56,3.30,3076.00,116.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:21.0,0.0,0.0,864049025991557,5.06,720091.00,9348402.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.50,1419.00,98.85,6.66,973.00,989.00,39.06,0.00,550.50,0.00,18.44,208.60,0.00,427800.00,426800.00,1453.00,2.00,1048577.00,87.86,86.06,0.00,32.00,0.00,0.00,0.00,0.00,81.06,85.96,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,143.00,1.02,-0.62,1.00,0.00,0.00,0.00,2.77,87.86,86.06,0.00,101.86,644.86,1.00,1099.00,7431.00,9.56,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.76,66.56,3.20,3076.00,114.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:25.0,0.0,0.0,864049025991557,5.06,720095.00,9348402.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1413.50,98.85,6.66,972.00,988.00,39.16,0.00,550.00,0.00,18.36,209.10,0.00,427400.00,431600.00,1454.00,2.00,1048577.00,87.76,85.76,0.00,32.00,0.00,0.00,0.00,0.00,80.96,85.86,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.25,1.02,-0.62,1.00,0.00,0.00,0.00,2.79,87.76,85.76,0.00,101.76,644.86,1.00,1098.00,7462.00,9.56,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.76,67.66,3.30,3076.00,113.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:29.0,0.0,0.0,864049025991557,5.06,720099.00,9348402.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1415.00,98.85,6.76,973.00,989.00,39.16,0.00,549.50,0.00,18.40,206.10,0.00,427200.00,426800.00,1454.00,2.00,1048577.00,87.86,85.86,0.00,32.00,0.00,0.00,0.00,0.00,80.76,85.76,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.50,1.02,-0.61,1.00,0.00,0.00,0.00,2.77,87.76,85.76,0.00,101.56,644.86,1.00,1100.00,7488.00,9.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.86,68.56,3.20,3076.00,114.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:33.0,0.0,0.0,864049025991557,5.06,720103.00,9348402.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.50,1408.50,98.85,6.76,971.00,988.00,39.16,0.00,550.00,0.00,18.02,203.40,0.00,426800.00,426800.00,1454.00,2.00,1048577.00,87.56,85.76,0.00,32.00,0.00,0.00,0.00,0.00,80.56,85.76,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,141.00,1.02,-0.62,0.00,0.00,0.00,0.00,2.75,87.56,85.66,0.00,101.46,644.96,1.00,1099.00,7526.00,9.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.86,69.86,3.10,3076.00,113.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:37.0,0.0,0.0,864049025991557,5.06,720107.00,9348402.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1415.00,98.85,6.76,973.00,990.00,39.26,0.00,550.00,0.00,17.88,202.70,0.00,427000.00,429200.00,1454.00,2.00,1048577.00,87.76,85.66,0.00,32.00,0.00,0.00,0.00,0.00,80.46,85.66,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,143.25,1.02,-0.61,1.00,0.00,0.00,0.00,2.79,87.76,85.56,0.00,101.26,644.66,1.00,1101.00,7555.00,9.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.76,71.16,3.20,3076.00,112.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:41.0,0.0,0.0,864049025991557,5.06,720111.00,9348402.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.00,1412.50,98.85,6.66,972.00,988.00,39.36,0.00,550.00,0.00,18.18,207.40,0.00,427200.00,417000.00,1453.00,2.00,1048577.00,87.76,85.56,0.00,32.00,0.00,0.00,0.00,0.00,80.26,85.56,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,140.50,1.02,-0.62,1.00,0.00,0.00,0.00,2.79,87.76,85.36,0.00,101.16,644.96,1.00,1101.00,7585.00,9.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.76,72.26,3.20,3076.00,112.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,42.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:45.0,0.0,0.0,864049025991557,5.06,720115.00,9348402.00,2.19,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.50,1408.50,98.85,6.66,972.00,988.00,39.36,0.00,550.00,0.00,18.68,209.40,0.00,429200.00,431600.00,1453.00,2.00,1048577.00,87.66,85.16,0.00,32.00,0.00,0.00,0.00,0.00,80.16,85.16,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,141.50,1.02,-0.59,1.00,0.00,0.00,0.00,2.77,87.76,84.96,0.00,101.06,644.96,1.00,1102.00,7614.00,9.76,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.76,73.36,3.30,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:49.0,0.0,0.0,864049025991557,5.06,720119.00,9348402.00,2.19,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1412.50,98.85,6.76,973.00,988.00,39.36,0.00,549.50,0.00,18.58,209.30,0.00,428600.00,426800.00,1454.00,2.00,1048577.00,87.46,84.66,0.00,32.00,0.00,0.00,0.00,0.00,79.96,84.66,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,141.25,1.02,-0.61,1.00,0.00,0.00,0.00,2.79,87.56,84.46,0.00,100.96,644.86,1.00,1101.00,7653.00,9.76,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.66,74.66,3.30,3076.00,113.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:53.0,0.0,0.0,864049025991557,5.06,720123.00,9348402.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.25,1403.50,98.71,6.76,972.00,989.00,39.46,0.00,549.50,0.00,18.62,211.20,0.00,427600.00,421800.00,1453.00,2.00,1048577.00,87.56,84.36,0.00,32.00,0.00,0.00,0.00,0.00,79.86,84.36,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,140.25,1.02,-0.59,1.00,0.00,0.00,0.00,2.77,87.56,84.36,0.00,100.76,644.96,1.00,1104.00,7682.00,9.76,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.56,75.66,3.20,3076.00,112.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:42:57.0,0.0,0.0,864049025991557,5.06,720127.00,9348402.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.25,1405.00,98.71,6.76,972.00,990.00,39.46,0.00,549.00,0.00,19.04,213.80,0.00,428600.00,426800.00,1452.00,2.00,1048577.00,87.26,84.26,0.00,32.00,0.00,0.00,0.00,0.00,79.66,84.16,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,141.50,1.01,-0.59,1.00,0.00,0.00,0.00,2.77,87.26,84.06,0.00,100.66,644.96,1.00,1103.00,7713.00,9.86,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.36,76.66,3.30,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:43:01.0,0.0,0.0,864049025991557,5.06,720131.00,9348402.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.25,1406.00,98.71,6.76,973.00,989.00,39.46,0.00,550.00,0.00,18.98,215.00,0.00,428800.00,429200.00,1452.00,2.00,1048577.00,87.76,83.66,0.00,32.00,0.00,0.00,0.00,0.00,79.56,83.66,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,141.50,1.01,-0.61,1.00,0.00,0.00,0.00,2.79,87.76,83.66,0.00,100.56,644.96,1.00,1104.00,7743.00,9.86,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.86,78.06,3.30,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,42.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:43:05.0,0.0,0.0,864049025991557,5.06,720134.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.25,1407.50,98.85,6.76,973.00,989.00,39.46,0.00,550.50,0.00,19.06,215.00,0.00,429400.00,426800.00,1453.00,2.00,1048577.00,87.26,83.76,0.00,32.00,0.00,0.00,0.00,0.00,79.46,83.86,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.00,1.01,-0.59,0.00,0.00,0.00,0.00,2.79,86.96,83.96,0.00,100.46,644.86,1.00,1104.00,7770.00,9.86,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.76,78.66,3.40,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,42.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:43:09.0,0.0,0.0,864049025991557,5.06,720139.00,9348402.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.50,1407.50,98.71,6.76,974.00,989.00,39.56,0.00,550.50,0.00,18.78,213.00,0.00,428400.00,434200.00,1452.00,2.00,1048577.00,86.46,83.76,0.00,32.00,0.00,0.00,0.00,0.00,79.26,83.76,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,141.75,1.01,-0.62,0.00,0.00,0.00,0.00,2.79,86.46,83.66,0.00,100.36,644.96,1.00,1106.00,7806.00,9.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.66,79.46,3.40,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:43:13.0,0.0,0.0,864049025991557,5.06,720143.00,9348402.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.50,1407.50,98.85,6.76,973.00,989.00,39.66,0.00,549.50,0.00,19.00,214.70,0.00,428200.00,429200.00,1453.00,2.00,1048577.00,86.26,83.66,0.00,32.00,0.00,0.00,0.00,0.00,79.16,83.66,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.25,1.02,-0.60,1.00,0.00,0.00,0.00,2.79,86.36,83.66,0.00,100.16,644.96,1.00,1104.00,7834.00,9.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.56,79.96,3.40,3076.00,116.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:43:17.0,0.0,0.0,864049025991557,5.16,720147.00,9348402.00,2.21,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.50,1410.00,98.71,6.66,973.00,989.00,39.66,0.00,550.00,0.00,19.08,212.30,0.00,428600.00,436600.00,1452.00,2.00,1048577.00,86.26,83.66,0.00,32.00,0.00,0.00,0.00,0.00,79.06,83.66,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,140.00,1.02,-0.60,1.00,0.00,0.00,0.00,2.77,86.26,83.66,0.00,100.06,644.96,1.00,1103.00,7859.00,9.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.56,80.46,3.30,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:43:21.0,0.0,0.0,864049025991557,5.06,720151.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1415.00,98.71,6.66,974.00,989.00,39.66,0.00,549.50,0.00,18.72,213.70,0.00,428200.00,426800.00,1452.00,2.00,1048577.00,86.26,83.56,0.00,32.00,0.00,0.00,0.00,0.00,78.96,83.56,5.00,0.09,0.09,0.00,0.00,0.09,6.96,6.96,143.00,1.02,-0.60,1.00,0.00,0.00,0.00,2.79,86.26,83.66,0.00,99.96,644.86,1.00,1106.00,7885.00,9.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.36,80.96,3.40,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:43:25.0,0.0,0.0,864049025991557,5.06,720155.00,9348402.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.75,1411.00,98.85,6.76,973.00,988.00,39.66,0.00,550.00,0.00,18.72,212.70,0.00,428000.00,431600.00,1452.00,2.00,1048577.00,86.06,83.56,0.00,32.00,0.00,0.00,0.00,0.00,78.86,83.66,5.00,0.09,0.09,0.00,0.00,0.09,6.96,6.96,140.75,1.02,-0.60,1.00,0.00,0.00,0.00,2.79,86.16,83.56,0.00,99.86,644.86,1.00,1105.00,7920.00,10.06,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.16,81.76,3.30,3076.00,116.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,43.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:43:29.0,0.0,0.0,864049025991557,5.06,720159.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.00,1405.00,98.85,6.66,972.00,987.00,39.76,0.00,551.50,0.00,18.42,210.10,0.00,428800.00,424400.00,1453.00,2.00,1048577.00,85.86,83.56,0.00,32.00,0.00,0.00,0.00,0.00,78.66,83.66,5.00,0.09,0.09,0.00,0.00,0.09,6.96,6.96,140.00,1.02,-0.62,1.00,0.00,0.00,0.00,2.79,85.86,83.66,0.00,99.76,644.96,1.00,1106.00,7945.00,10.06,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.06,82.16,3.30,3076.00,117.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,42.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:43:33.0,0.0,0.0,864049025991557,5.06,720163.00,9348402.00,2.21,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.00,1405.00,98.71,6.66,972.00,988.00,39.76,0.00,550.00,0.00,18.76,212.00,0.00,428400.00,431600.00,1453.00,2.00,1048577.00,85.76,83.56,0.00,32.00,0.00,0.00,0.00,0.00,78.56,83.56,5.00,0.09,0.09,0.00,0.00,0.09,6.96,6.96,142.00,1.02,-0.60,1.00,0.00,0.00,0.00,2.77,85.76,83.46,0.00,99.56,644.96,1.00,1104.00,7969.00,10.06,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.96,82.56,3.30,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
